PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000256143.1.Z95704.5.wgt.RDat	Z95704.5	4	123966	125423	0.269	rs17802159	-3.00	rs28716466	 0.025805	-3.47	-2.466	145	 5	lasso	0.074	0.0043	 1.144	0.25270
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000250312.2.ZNF718.wgt.RDat	ZNF718	4	124386	157779	0.164	rs17802159	-3.00	rs6847267	 0.100557	 4.43	 0.594	157	12	enet	0.13	0.00021	-0.602	0.54729
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000182903.11.ZNF721.wgt.RDat	ZNF721	4	419604	492945	0.245	rs3806761	 3.31	rs7698112	 0.042955	-3.98	-2.518	301	 5	lasso	0.043	0.024	 2.662	0.00776
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000169026.8.MFSD7.wgt.RDat	MFSD7	4	676570	683230	0.164	rs3806761	 3.31	rs4505760	 0.119852	 4.53	-2.062	362	 5	lasso	0.13	0.00023	-1.737	0.08245
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000145217.9.SLC26A1.wgt.RDat	SLC26A1	4	972861	987228	0.454	rs3806761	 3.31	rs3796622	 0.353110	 5.96	 0.753	380	 1	top1	0.35	1.3e-10	 0.753	0.45145
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000178222.8.RNF212.wgt.RDat	RNF212	4	1050042	1107350	0.150	rs3806761	 3.31	rs4974629	 0.030404	-3.75	-0.216	367	 1	top1	0.03	0.05	 0.216	0.82899
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000179979.7.CRIPAK.wgt.RDat	CRIPAK	4	1385340	1389780	0.337	rs3806761	 3.31	rs4130791	 0.102134	 4.74	-0.745	326	 6	lasso	0.18	9.5e-06	-0.705	0.48097
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000168936.6.TMEM129.wgt.RDat	TMEM129	4	1717679	1723085	0.210	rs13135102	 3.02	rs4865455	-0.008181	-3.30	-0.188	251	 6	lasso	-0.0076	0.59	-0.171	0.86395
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000013810.14.TACC3.wgt.RDat	TACC3	4	1723227	1746898	0.259	rs13135102	 3.02	rs2403293	 0.130616	-4.70	-0.768	261	 4	lasso	0.17	1.8e-05	 0.241	0.80924
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000125388.15.GRK4.wgt.RDat	GRK4	4	2965335	3042474	0.247	rs363144	 2.76	rs3021140	 0.264684	-5.64	-1.274	421	 1	top1	0.26	5.8e-08	 1.274	0.20266
