PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000172785.14.CBWD1.wgt.RDat	CBWD1	9	121041	188979	0.370	rs10758683	 3.71	rs631411	 0.196818	 5.21	 0.378	461	 3	lasso	0.25	1.3e-07	 0.959	0.33734
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000107099.11.DOCK8.wgt.RDat	DOCK8	9	220748	465259	0.216	rs10758683	 3.71	rs541645	 0.054350	 4.04	 0.432	668	 1	top1	0.054	0.013	 0.432	0.66574
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272871.1.RP11-408A13.4.wgt.RDat	RP11-408A13.4	9	14588795	14590063	0.283	rs10961620	 4.33	rs17289082	 0.088919	 4.53	-0.790	689	 4	lasso	0.089	0.0019	-0.458	0.64728
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000214110.3.LDHAP4.wgt.RDat	LDHAP4	9	14921335	14922332	0.608	rs10961620	 4.33	rs7024505	 0.011143	 4.03	 1.762	695	 9	lasso	0.15	5.7e-05	 0.881	0.37852
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164989.11.CCDC171.wgt.RDat	CCDC171	9	15552895	16061661	0.264	rs13287547	 3.31	rs4741552	 0.153140	 4.67	-0.235	838	 2	lasso	0.16	2.8e-05	 0.191	0.84839
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000122729.14.ACO1.wgt.RDat	ACO1	9	32384618	32454767	0.209	rs7022554	 2.82	rs7874815	 0.078884	 4.23	 1.160	499	 5	lasso	0.15	7.5e-05	 2.237	0.02532
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164978.13.NUDT2.wgt.RDat	NUDT2	9	34329504	34343709	0.228	rs7037232	 2.93	rs10971956	 0.191726	-4.55	 0.139	337	 1	top1	0.19	5.4e-06	-0.139	0.88945
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000164967.5.RPP25L.wgt.RDat	RPP25L	9	34610483	34612101	0.199	rs16932043	-3.62	rs4879784	-0.008906	-3.37	 1.569	343	27	enet	-0.0012	0.35	-0.894	0.37158
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137135.13.ARHGEF39.wgt.RDat	ARHGEF39	9	35658872	35669705	0.446	rs1927962	-3.58	rs17259350	 0.172838	 5.09	 0.168	391	 1	top1	0.17	1.7e-05	 0.168	0.86658
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137103.12.TMEM8B.wgt.RDat	TMEM8B	9	35816141	35854844	0.366	rs1927962	-3.58	rs10738948	 0.289862	 5.95	 0.305	418	 2	lasso	0.34	2.8e-10	 0.387	0.69889
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000122696.8.SLC25A51.wgt.RDat	SLC25A51	9	37879400	37904350	0.345	rs10814588	 3.77	rs10973594	 0.215151	 5.13	 0.957	519	 1	top1	0.22	1.3e-06	 0.957	0.33857
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000106733.16.NMRK1.wgt.RDat	NMRK1	9	77675489	77703133	0.609	rs546542	 3.27	rs3752955	 0.165758	 6.27	-0.251	444	 5	lasso	0.47	1.1e-14	 0.182	0.85552
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000148053.11.NTRK2.wgt.RDat	NTRK2	9	87283466	87638505	0.347	rs1948308	-5.09	rs6559836	 0.000803	 3.65	 0.099	805	45	enet	0.024	0.072	 2.003	0.04517
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000169071.10.ROR2.wgt.RDat	ROR2	9	94325373	94712444	0.567	rs13289189	 3.17	rs4639579	 0.174908	-4.50	-0.434	630	 1	top1	0.17	1.5e-05	 0.434	0.66429
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188312.9.CENPP.wgt.RDat	CENPP	9	95094452	95374896	0.239	rs4535796	-3.33	rs7872739	 0.293054	 5.60	-0.441	503	 1	top1	0.29	8.9e-09	-0.441	0.65921
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000223849.1.RP11-80I15.1.wgt.RDat	RP11-80I15.1	9	97885803	97886150	0.342	rs10512249	 5.23	rs10761350	 0.080155	 4.02	-2.932	345	 6	lasso	0.17	1.7e-05	-2.706	0.00682
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000175611.7.LINC00476.wgt.RDat	LINC00476	9	98521513	98638259	0.438	rs10512249	 5.23	rs1836404	 0.251654	 5.83	 0.138	542	11	lasso	0.28	2.8e-08	-0.538	0.59050
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136932.9.C9orf156.wgt.RDat	C9orf156	9	100666771	100684852	0.512	rs2149981	 3.60	rs6586	 0.320055	 5.87	-2.064	492	 1	top1	0.32	1.4e-09	-2.064	0.03902
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136824.14.SMC2.wgt.RDat	SMC2	9	106856541	106903698	0.213	rs13289787	 3.89	rs3818626	 0.275120	 5.32	-0.895	528	 1	top1	0.28	2.9e-08	-0.895	0.37079
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136783.9.NIPSNAP3A.wgt.RDat	NIPSNAP3A	9	107509969	107522403	0.354	rs10820722	-3.92	rs4149338	 0.035404	-4.64	-1.510	598	 4	lasso	0.11	6e-04	 2.914	0.00357
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000106853.12.PTGR1.wgt.RDat	PTGR1	9	114312002	114362135	0.298	rs7854368	-2.55	rs2146078	 0.042244	-3.54	-0.784	509	 4	lasso	0.11	5e-04	 0.443	0.65777
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259953.1.RP11-4O1.2.wgt.RDat	RP11-4O1.2	9	114794835	114800010	0.439	rs1537055	-3.52	rs7020062	 0.002423	-4.18	-0.233	500	43	enet	0.072	0.005	 0.849	0.39592
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136875.8.PRPF4.wgt.RDat	PRPF4	9	116038825	116055185	0.347	rs10156558	-3.31	rs3088235	 0.046443	 4.06	 0.494	598	 7	lasso	0.064	0.0076	 1.238	0.21566
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119411.10.BSPRY.wgt.RDat	BSPRY	9	116111821	116133513	0.333	rs10156558	-3.31	rs2093691	 0.261444	-5.81	-0.278	589	 3	lasso	0.34	2.8e-10	 1.007	0.31414
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000226752.3.PSMD5-AS1.wgt.RDat	PSMD5-AS1	9	123587106	123616651	0.667	rs10984984	-2.93	rs4837796	 0.447707	 6.57	-1.936	370	26	enet	0.46	3.4e-14	-1.664	0.09609
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000056558.6.TRAF1.wgt.RDat	TRAF1	9	123664671	123691451	0.310	rs10984984	-2.93	rs2057470	 0.096368	-4.68	-1.969	347	26	enet	0.26	8.6e-08	 1.067	0.28581
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136856.13.SLC2A8.wgt.RDat	SLC2A8	9	130159421	130170703	0.397	rs665249	 3.15	rs3824414	 0.275002	 5.37	-0.347	341	28	enet	0.31	2.1e-09	-1.029	0.30334
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000197958.8.RPL12.wgt.RDat	RPL12	9	130209953	130213684	0.504	rs665249	 3.15	rs6478776	 0.206076	-4.98	-0.617	334	 9	lasso	0.35	1.3e-10	-0.388	0.69785
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000095370.15.SH2D3C.wgt.RDat	SH2D3C	9	130500596	130541020	0.428	rs9644952	 2.86	rs2812294	-0.002590	-3.46	 0.186	353	 8	lasso	0.02	0.092	 0.582	0.56046
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136908.13.DPM2.wgt.RDat	DPM2	9	130697378	130700763	0.338	rs9644952	 2.86	rs6781	 0.199040	 4.97	-0.051	310	 1	top1	0.2	3.5e-06	-0.051	0.95933
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000167118.6.URM1.wgt.RDat	URM1	9	131133598	131153015	0.332	rs1133750	 2.87	rs2240944	 0.157681	-4.72	-0.539	257	 1	top1	0.16	4e-05	 0.539	0.58989
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000233901.1.RP11-65J3.1.wgt.RDat	RP11-65J3.1	9	132094579	132121817	0.578	rs11564100	-3.33	rs3928291	 0.010823	 3.86	 0.600	421	12	lasso	0.13	2e-04	 1.352	0.17628
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165695.5.AK8.wgt.RDat	AK8	9	135600965	135750586	0.672	rs999483	 5.14	rs2254289	 0.373935	-6.49	 0.209	608	11	lasso	0.49	2.4e-15	 0.387	0.69844
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000148296.5.SURF6.wgt.RDat	SURF6	9	136197552	136203235	0.348	rs11244015	-3.55	rs7857017	 0.132969	-3.90	 1.470	551	 1	top1	0.13	0.00017	-1.470	0.14156
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000148290.5.SURF1.wgt.RDat	SURF1	9	136218610	136223175	0.606	rs11244015	-3.55	rs3118667	 0.200561	 5.44	-2.301	552	11	lasso	0.33	5.9e-10	-1.897	0.05778
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000160323.14.ADAMTS13.wgt.RDat	ADAMTS13	9	136279478	136324508	0.252	rs11244015	-3.55	rs3124752	 0.154489	-4.62	 0.439	581	 1	top1	0.15	4.8e-05	-0.439	0.66066
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000148362.6.C9orf142.wgt.RDat	C9orf142	9	139886870	139888436	0.287	rs9722604	-3.02	rs2271863	 0.062023	-4.37	 0.516	345	 5	lasso	0.088	0.0021	-0.023	0.98166
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000235117.2.RP11-229P13.20.wgt.RDat	RP11-229P13.20	9	139931492	139932407	0.272	rs9722604	-3.02	rs4880193	 0.035104	-4.25	-1.076	336	 8	lasso	0.066	0.0068	 2.013	0.04416
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177239.10.MAN1B1.wgt.RDat	MAN1B1	9	139981379	140003635	0.265	rs9722604	-3.02	rs4880094	-0.001317	 4.08	 0.617	344	 8	lasso	-0.0013	0.35	 0.504	0.61417
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000130653.11.PNPLA7.wgt.RDat	PNPLA7	9	140354404	140444986	0.258	rs7861230	-3.52	rs3934534	 0.013491	 4.19	 0.841	366	 6	lasso	0.047	0.019	 1.071	0.28417
