PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000063438.12.AHRR.wgt.RDat	AHRR	5	321874	438406	0.4371	rs4957043	 2.85	rs10055993	 0.01940	 4.24	 1.315	298	 4	lasso	0.22	1e-06	 2.3579	1.84e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000225138.3.CTD-2228K2.7.wgt.RDat	CTD-2228K2.7	5	473351	480999	0.9505	rs4957043	 2.85	rs11134054	 0.26959	-5.37	 0.891	310	15	lasso	0.65	2.6e-23	-1.6140	1.07e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000066230.6.SLC9A3.wgt.RDat	SLC9A3	5	473425	524447	0.8489	rs4957043	 2.85	rs2278254	 0.34335	 5.95	-1.283	331	12	lasso	0.51	4.1e-16	-1.6973	8.96e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000188002.6.RP11-43F13.1.wgt.RDat	RP11-43F13.1	5	1599035	1634120	0.5073	rs2963257	-2.55	rs7734561	 0.41786	-6.39	-1.706	552	34	enet	0.48	3.6e-15	 2.0205	4.33e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000037474.10.NSUN2.wgt.RDat	NSUN2	5	6599352	6633404	0.5885	rs1379305	-2.41	rs3756424	 0.32730	 6.20	-0.280	616	11	lasso	0.34	3.6e-10	-0.4688	6.39e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000124275.10.MTRR.wgt.RDat	MTRR	5	7856900	7906138	0.2301	rs13166360	-3.58	rs162035	-0.00140	 3.18	 1.075	612	 1	top1	-0.0014	0.35	 1.0750	2.82e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000250786.1.SNHG18.wgt.RDat	SNHG18	5	9546312	9550721	0.5162	rs3798009	 3.67	rs605126	 0.20384	 4.54	-1.325	677	 1	top1	0.2	2.6e-06	-1.3250	1.85e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000183666.12.GUSBP1.wgt.RDat	GUSBP1	5	21341942	21589481	0.4661	rs9292961	-3.19	rs6884724	 0.39477	 6.23	-2.991	343	 6	lasso	0.41	1.7e-12	-3.0248	2.49e-03
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000249572.1.CTD-2203K17.1.wgt.RDat	CTD-2203K17.1	5	33424131	33440725	0.2197	rs16891371	-3.28	rs3756663	 0.33864	-5.76	 1.413	473	 1	top1	0.34	3.7e-10	-1.4130	1.58e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000242110.3.AMACR.wgt.RDat	AMACR	5	33994053	34008220	0.4831	rs16891371	-3.28	rs10941112	 0.26485	-5.84	 0.804	413	32	enet	0.32	1e-09	-0.8820	3.78e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000152582.8.SPEF2.wgt.RDat	SPEF2	5	35617946	35814713	0.5994	rs286435	-3.40	rs11748763	 0.46933	 6.74	-0.458	511	 1	top1	0.47	1.2e-14	-0.4580	6.47e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272123.1.CTD-2366F13.2.wgt.RDat	CTD-2366F13.2	5	52384846	52385298	0.3665	rs17233845	-4.20	rs3816326	 0.32587	 5.89	-2.114	549	 1	top1	0.33	9.3e-10	-2.1140	3.45e-02
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000155542.7.SETD9.wgt.RDat	SETD9	5	56205087	56221359	0.4302	rs1035514	-4.02	rs185220	 0.35468	-5.85	-1.536	494	 1	top1	0.35	1.2e-10	 1.5360	1.25e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000197860.5.SGTB.wgt.RDat	SGTB	5	64967742	65018862	0.2571	rs1301451	 3.74	rs40105	-0.00466	 4.41	 1.340	392	16	enet	0.065	0.0075	 1.0800	2.80e-01
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000113048.12.MRPS27.wgt.RDat	MRPS27	5	71515236	71609985	0.3519	rs1692418	-2.35	rs6831	 0.25374	 5.05	-0.038	425	 1	top1	0.25	1.2e-07	-0.0380	9.70e-01
