PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128463.8.EMC4.wgt.RDat	EMC4	15	34517200	34522357	0.278	rs681666	 3.27	rs7168761	 0.23203	-4.79	 0.645	440	 1	top1	0.23	4.6e-07	-0.6450	0.51893
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000182117.4.NOP10.wgt.RDat	NOP10	15	34633917	34635378	0.437	rs681666	 3.27	rs12591967	 0.39511	-6.30	-0.365	433	 4	lasso	0.41	1.4e-12	 0.1049	0.91647
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128944.9.KNSTRN.wgt.RDat	KNSTRN	15	40674922	40686447	0.663	rs17747633	 2.98	rs17672041	 0.49706	 6.93	-2.307	380	 7	lasso	0.5	9.1e-16	-2.4064	0.01611
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128891.11.C15orf57.wgt.RDat	C15orf57	15	40820882	40857256	0.161	rs17747633	 2.98	rs17674454	 0.11963	-3.74	 2.892	345	 1	top1	0.12	0.00035	-2.8920	0.00383
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137880.4.GCHFR.wgt.RDat	GCHFR	15	41056218	41059906	0.252	rs17747633	 2.98	rs1869907	 0.03925	-4.01	 1.897	298	15	enet	0.053	0.014	-0.8435	0.39897
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000247556.2.OIP5-AS1.wgt.RDat	OIP5-AS1	15	41576188	41601901	0.249	rs2928155	 2.73	rs16971726	 0.01376	 3.13	 1.171	276	11	enet	0.027	0.061	 1.9290	0.05373
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137804.8.NUSAP1.wgt.RDat	NUSAP1	15	41624892	41673248	0.428	rs2928155	 2.73	rs34040639	 0.25152	 5.68	 1.482	303	27	enet	0.26	8.7e-08	 0.6623	0.50779
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137806.4.NDUFAF1.wgt.RDat	NDUFAF1	15	41679551	41694717	0.402	rs2928155	 2.73	rs7163788	 0.36947	-6.47	 0.829	295	 1	top1	0.37	3.9e-11	-0.8290	0.40710
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137815.10.RTF1.wgt.RDat	RTF1	15	41700606	41775761	0.351	rs2928155	 2.73	rs11855248	 0.11676	-3.63	 1.887	338	 1	top1	0.12	0.00041	-1.8870	0.05916
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000103932.7.RPAP1.wgt.RDat	RPAP1	15	41809374	41836467	0.273	rs16972507	-3.41	rs2297380	 0.21681	 5.05	-1.479	363	 1	top1	0.22	1.2e-06	-1.4790	0.13914
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137802.9.MAPKBP1.wgt.RDat	MAPKBP1	15	42066632	42120053	0.290	rs16972507	-3.41	rs11070349	-0.00323	 4.02	 1.208	417	21	enet	0.041	0.027	 1.2617	0.20706
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000140326.8.CDAN1.wgt.RDat	CDAN1	15	43015757	43029324	0.104	rs17767264	 3.48	rs16957020	 0.02422	 3.85	-2.862	271	 5	lasso	0.055	0.012	-2.2299	0.02575
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000168803.10.ADAL.wgt.RDat	ADAL	15	43622872	43646096	0.246	rs7173383	-3.26	rs3809481	 0.09463	-4.23	 1.855	259	 6	enet	0.13	0.00023	-2.5057	0.01222
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259539.1.CTD-2651B20.1.wgt.RDat	CTD-2651B20.1	15	45444862	45445415	0.167	rs8025407	-1.89	rs3649	 0.06950	 3.78	-1.026	296	 1	top1	0.069	0.0057	-1.0260	0.30489
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000166147.9.FBN1.wgt.RDat	FBN1	15	48700503	48938046	0.361	rs11858814	 2.51	rs12906122	 0.01377	-3.35	-1.430	400	 9	lasso	0.054	0.014	 1.1261	0.26011
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000244879.3.GABPB1-AS1.wgt.RDat	GABPB1-AS1	15	50647525	50659636	0.236	rs2414007	-3.77	rs677143	 0.18503	 4.28	-1.313	411	 1	top1	0.19	8.1e-06	-1.3130	0.18918
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259715.1.CTD-3110H11.1.wgt.RDat	CTD-3110H11.1	15	50651647	50652391	0.191	rs2414007	-3.77	rs677143	 0.13565	 4.24	-1.313	403	 1	top1	0.14	0.00014	-1.3130	0.18918
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000185088.8.RPS27L.wgt.RDat	RPS27L	15	63418071	63450220	0.235	rs768128	-2.58	rs953978	 0.30037	-5.56	-1.940	510	10	enet	0.31	3.3e-09	 2.0174	0.04366
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000090487.6.SPG21.wgt.RDat	SPG21	15	65255362	65282648	0.275	rs1471834	 3.68	rs8024697	 0.22150	-5.01	-1.502	305	 1	top1	0.22	8.9e-07	 1.5020	0.13310
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000166938.8.DIS3L.wgt.RDat	DIS3L	15	66585555	66626236	0.306	rs12324509	 3.94	rs4550404	 0.10689	 4.29	-0.116	502	 5	lasso	0.13	0.00018	-0.0911	0.92745
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000075131.5.TIPIN.wgt.RDat	TIPIN	15	66628544	66679084	0.524	rs12324509	 3.94	rs6494562	 0.29495	 5.43	 0.661	515	44	enet	0.33	8.1e-10	-0.6177	0.53676
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000240821.1.RPL9P25.wgt.RDat	RPL9P25	15	66671675	66672253	0.243	rs12324509	 3.94	rs3803412	 0.22660	 5.01	-1.774	503	 1	top1	0.23	6.5e-07	-1.7740	0.07606
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128973.7.CLN6.wgt.RDat	CLN6	15	68499330	68549444	0.415	rs4108	-3.35	rs8024471	 0.00885	 3.64	 1.965	490	60	enet	0.018	0.1	 0.2646	0.79129
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000166173.9.LARP6.wgt.RDat	LARP6	15	71123863	71146498	0.304	rs17699594	-3.27	rs17770502	-0.01075	-3.61	-0.835	391	 6	enet	0.03	0.051	 0.1360	0.89183
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000178802.13.MPI.wgt.RDat	MPI	15	75182346	75191798	0.126	rs17421513	 3.22	rs4886615	 0.03764	-3.88	 1.790	268	27	enet	0.06	0.0093	-0.5277	0.59768
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000260787.1.RP11-797A18.4.wgt.RDat	RP11-797A18.4	15	77334178	77335533	0.473	rs7119	 2.87	rs4886509	 0.27688	-5.68	-0.781	235	14	enet	0.34	3.3e-10	 0.8787	0.37958
