PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177406.4.RP11-218M22.1.wgt.RDat	RP11-218M22.1	12	740057	772872	0.248	rs12828016	 3.72	rs2075032	 0.04651	 4.61	-1.173	452	14	enet	0.16	3.5e-05	-2.29446	0.0218
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000002016.12.RAD52.wgt.RDat	RAD52	12	1021243	1099219	0.354	rs12828016	 3.72	rs4766377	 0.08487	 4.83	 1.877	424	20	enet	0.17	1.7e-05	 0.11729	0.9066
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000215039.2.CD27-AS1.wgt.RDat	CD27-AS1	12	6548167	6560733	0.253	rs6489709	 3.75	rs2041385	 0.19451	 4.44	 0.076	412	 1	top1	0.19	4.6e-06	 0.07600	0.9394
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000139192.7.TAPBPL.wgt.RDat	TAPBPL	12	6561208	6570556	0.374	rs6489709	 3.75	rs2041387	 0.02207	 3.58	-0.405	403	 1	top1	0.022	0.081	-0.40500	0.6855
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000256751.1.RP11-695J4.2.wgt.RDat	RP11-695J4.2	12	14720684	14772689	0.411	rs11055797	 3.08	rs10772788	 0.04157	 3.36	 0.034	371	14	lasso	0.092	0.0017	 0.97625	0.3289
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000182993.3.C12orf60.wgt.RDat	C12orf60	12	14956506	15059520	0.439	rs10160846	 2.58	rs11610238	 0.28000	 5.48	-0.062	380	 3	lasso	0.29	1.2e-08	-0.38757	0.6983
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000013573.12.DDX11.wgt.RDat	DDX11	12	31226779	31257725	0.725	rs10843893	 1.66	rs4931424	 0.64426	-7.82	 0.209	453	 1	top1	0.64	8.3e-23	-0.20900	0.8344
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000134291.7.TMEM106C.wgt.RDat	TMEM106C	12	48357352	48362661	0.205	rs11168327	 4.17	rs11168371	 0.03535	 4.04	 1.453	496	20	enet	0.1	0.0011	 0.99472	0.3199
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177981.6.ASB8.wgt.RDat	ASB8	12	48541571	48574996	0.280	rs11168327	 4.17	rs10875746	 0.19414	 4.85	 1.063	512	 7	lasso	0.2	3.3e-06	 1.13072	0.2582
NA	./WEIGHTS//GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000272822.1.RP11-302B13.5.wgt.RDat	RP11-302B13.5	12	49297286	49297691	0.139	rs2453481	-3.77	rs3825182	 0.06257	 4.05	 0.963	328	 1	top1	0.063	0.0083	 0.96300	0.3355
